,link,text,date,No_of_Likes,No_of_tweets
8603,https://twitter.com/RTErdogan/status/1661356963660275713#m,Hemşehri Dernekleri Buluşması | Ankara  https://nitter.mint.lgbt/i/broadcasts/1gqxvygBQBjJB,"May 24, 2023 · 1:02 PM UTC",29938.0,1257.0
8604,https://twitter.com/RTErdogan/status/1661332714740498434#m,Sivil Toplum Kuruluşları ve Muhtarlar Buluşması | Ankara  https://nitter.mint.lgbt/i/broadcasts/1YqKDonbLkzxV,"May 24, 2023 · 11:25 AM UTC",28069.0,1186.0
8605,https://twitter.com/RTErdogan/status/1661256543763824641#m,"Siyasi görüşü ne olursa olsun, 6 Şubat’ta yaşadığı büyük afetin ardından sandığa giden, tercihini demokratik yollarla gösteren deprem bölgesindeki tüm kardeşlerime en kalbî şükranlarımı sunuyorum.                                                                                      Sandıkta tecelli eden iradenizin başımız üzerinde yeri vardır.  Bizim vazifemiz hiçbir ayrım gözetmeden sizlere aşkla hizmet etmektir, 21 yıldır biz de bunu yaptık.  Sırf bekledikleri sonuç çıkmadı diye yüreği yaralı insanlarımıza yönelik belli çevrelerce yürütülen hınç ve nefret furyasını reddediyoruz.  Hamdolsun, devlet-millet el ele vererek yaralarımızı süratle sarıyoruz.  Deprem illerimizde 910 bini aşkın çadır ile 117 bin konteynerin kurulumunu tamamladık, 13 bine yakın iş yerimizi faaliyete aldık.  Bugüne kadar 175 bin bağımsız bölümün inşa sürecini başlattık.  Muhalefetin, çarpıtılmış bir fotoğraf karesi üzerinden diline doladığı Hatay Defne Devlet Hastanemizi 57 gün içinde hizmetinize sunduk.  Önümüzdeki Ekim-Kasım gibi de inşallah sizleri yeni yuvalarınıza kavuşturmaya başlayacağız.  319 bini ilk bir senede olmak üzere toplamda 650 bin afet konutu inşa edeceğiz.  Gönlünüzü ferah tutun, lütfen hüzünlenmeyin, hiçbir zaman karamsarlığa kapılmayın.  Şehirlerinize sahip çıkmaya, hayata dört elle sarılmaya devam edin.  Biz yanınızdayız. Allah’ın izniyle sizi asla yalnız bırakmayacak, muhannete muhtaç etmeyeceğiz.","May 24, 2023 · 6:23 AM UTC",51067.0,3369.0
8606,https://twitter.com/RTErdogan/status/1661099176967675909#m,"Havası sert, insanı mert Sivas… Sağ olun, var olun Yiğidolar! 🇹🇷","May 23, 2023 · 7:58 PM UTC",52911.0,1869.0
8607,https://twitter.com/RTErdogan/status/1661085934887092225#m,"14 Mayıs’tan önce terör elebaşları Kandil’den hemen her gün bir video çekerek CHP Genel Başkanı’na alenen oy istediler. Seçim sonrasında da bu zata verdikleri desteği açıkça devam ettirdiler. Elbette bunu babalarının hayrına yapmadılar.                                              Ne CHP Genel Başkanı ne de masadaki arkadaşları, “kana kan, intikam intikam” naraları atanlarla ortak miting düzenlerken asla gocunmadılar, asla utanmadılar.    Şimdi çıkmışlar, tüm bu gerçekleri 5 saniyeye sığdıran, gençlerimizin kıvrak zekâsının ürünü bir video üzerinde arsızca tepiniyorlar, hakaretler savuruyorlar.   Oysaki takke düşmüş, kel görünmüştür; milletin gözünden kaçırmaya çalıştıkları tüm rezillikler tek tek ortaya saçılmıştır.    Ne yaparlarsa yapsınlar; iktidara gelmek, koltuklarını korumak uğruna bölücüler ve FETÖ’cülerle kurdukları ortaklığı gizleyemezler.    Son 40 yıldır ülkemizin başına musallat edilen, tıpkı bir sülük gibi Kürt kardeşlerimizin kanını emen terör illetinden milletimizi kurtaracağız.    CHP Genel Başkanı’nın meydanlarda verdiği sözler de kapalı kapılar ardında yaptığı pazarlıklar da bunu engelleyemeyecek.","May 23, 2023 · 7:05 PM UTC",63351.0,8305.0
8608,https://twitter.com/RTErdogan/status/1661033795682816000#m,Sivas'tayız.  https://nitter.mint.lgbt/i/broadcasts/1yNGaNpwwVlJj,"May 23, 2023 · 3:38 PM UTC",39637.0,1721.0
8609,https://twitter.com/RTErdogan/status/1661001645969530884#m,"14 Mayıs’ta sergilediğimiz iradeyi, bu sefer çok daha güçlü bir şekilde, 28 Mayıs’ta sandığa yansıtmamız gerekiyor.    Ne işimiz, gücümüz, planımız varsa hepsini bir günlüğüne erteleyeceğiz. Hayatta hemen her şeyin kazası vardır ama unutmayın, sandığın kazası yoktur.             Rehavete asla kapılmayacağız, sandıklara sıkı sıkıya sahip çıkacağız.     Pazar gününe kadar çok çalışacak, Pazar günü de mutlaka sandığa erkenden giderek irademizi ortaya koyacağız.    Eşimizin, dostumuzun, komşumuzun da muhakkak sandığa gitmelerini temin edeceğiz.    28 Mayıs inşallah, on yıllardır halka rağmen halkçılık yapan zihniyetten ülkemizin kurtuluş günü olacaktır.","May 23, 2023 · 1:30 PM UTC",47699.0,3426.0
8610,https://twitter.com/RTErdogan/status/1660987520320958469#m,Malatya'dayız.  https://nitter.mint.lgbt/i/broadcasts/1vOGwMaBLQvxB,"May 23, 2023 · 12:34 PM UTC",34545.0,1222.0
8611,https://twitter.com/RTErdogan/status/1660894178161639425#m,"Türkiye gibi bir vatanımız, Türkiye gibi bir yuvamız olduğu için Allah'a ne kadar şükretsek azdır.  Türkiye; Çerkes’i, Tatar’ı, Gagavuz’u, Arnavut’u, Pomak’ı, Boşnak’ı, Türkmen’i, Ahıska’sı, Özbek’i, Uygur’uyla tarih boyunca dara düşen her kardeşine eman ve esenlik yurdu oldu.     Biz de “nerede bir vatandaşımız, soydaşımız varsa oradayız” şiarıyla Rumeli’den Kafkasya’ya hiçbir kardeşimizi boynu bükük bırakmadık.  Ortak tarih, dil, inanç ve kültür birliği içinde olduğumuz tüm ülkelerle yeniden kucaklaştık.  Türk Devletleri Teşkilatı'nı kurarak Türk Cumhuriyetleriyle bağlarımızı daha da güçlendirdik.  Can Azerbaycan’la birlikte, 30 yıllık işgalin ardından Karabağ’ı özgürlüğüne biz kavuşturduk.  TİKA’mız ve Vakıflar Genel Müdürlüğümüzle ecdat yadigârı eserleri ayağa kaldırdık, şehitliklerimizi yeniden ihya ettik.  YTB, Yunus Emre Enstitüsü, Maarif Vakfımızla dilimize, tarihimize, medeniyet değerlerimize sahip çıktık.  Türk Hava Yollarımız, Anadolu Ajansımız, TRT’mizle beşerî ve ticari bağlarımızı perçinledik.  Kızılay’ımız, AFAD’ımız, sivil toplum kuruluşlarımızla zor günlerinde kardeşlerimizin imdadına koştuk.  Bosna-Hersek’te sel felaketi, Arnavutluk’ta deprem yaşandığında kardeşlerimizin yanında ilk biz olduk.  21 yıldır kesintisiz sürdürdüğümüz bu çalışmalarımız neticesinde, yüzyıllık hasretin ardından Evlad-ı Fatihan’ın kalbini yeniden fethettik.  İnşallah 28 Mayıs’tan sonra da merhum Aliya’nın emanetine sahip çıkmaya devam edeceğiz.","May 23, 2023 · 6:23 AM UTC",55439.0,3210.0
8612,https://twitter.com/RTErdogan/status/1660736078674898944#m,"Depremde yakınlarını kaybeden veya evi, iş yeri orta veya üstü hasarlı olan depremzede öğrencilerin tamamına burs vereceğiz. Ayrıca kredi almakta olanların kredilerini de bursa dönüştüreceğiz. Genç kardeşlerime hayırlı olsun.","May 22, 2023 · 7:55 PM UTC",38199.0,2267.0
8613,https://twitter.com/RTEdijital/status/1660728342465609728#m,"Rumeli'de sadece 6 asır boyunca dünyaya adaletle hükmetmiş bir ecdadın ayak izleri değil, aynı zamanda kocaman bir Anadolu var.   Bizim insanlığa diyecek daha çok sözümüz var! 🇹🇷","May 22, 2023 · 7:24 PM UTC",12155.0,383.0
8614,https://twitter.com/RTErdogan/status/1660710436461748245#m,TRT Canlı Yayını https://nitter.mint.lgbt/i/broadcasts/1BRKjZqMlypKw,"May 22, 2023 · 6:13 PM UTC",34493.0,3151.0
8615,https://twitter.com/RTErdogan/status/1660709464834469891#m,"Bu akşam Büyük Rumeli Buluşması'nda bir araya geldiğimiz tüm kardeşlerimize, soydaşlarımıza, kızçelerimize, kızanlarımıza, canımızdan bir parça olan tüm dostlarımıza teşekkür ediyorum.  Rumeli'yi, Balkanlar'ı, Batı Trakya'yı yürekten selamlıyorum. 🇹🇷","May 22, 2023 · 6:09 PM UTC",32047.0,1160.0
8616,https://twitter.com/RTErdogan/status/1660690431246516248#m,Büyük Rumeli Buluşması https://nitter.mint.lgbt/i/broadcasts/1jMJgLwMbkOxL,"May 22, 2023 · 4:53 PM UTC",33116.0,1195.0
8617,https://twitter.com/RTErdogan/status/1660531767801962497#m,"28 Mayıs'ta sandığa giderek tercihte bulunacak tüm kardeşlerimden, şu soruları kendilerine samimiyetle sormalarını istirham ediyorum.                                                                                                                                                     Seçimden önce bedava ev vadedip sonrasında depremzedelerimizi misafir oldukları yerlerden atmaya kalkanlara itibar edilir mi?  Ne bürokratik ne de siyasi hayatında ülkeye hiçbir hayrı dokunmayan bir şahıstan bu millete fayda gelir mi?  17-25 Aralık darbe girişiminde FETÖ’cülerle iş tuttuğunu bizzat kendi ağzıyla itiraf eden birine güven olur mu?  Meydanlarda 6-8 Ekim olaylarının azmettiricilerini cezaevinden salma sözü verenlerin bölücü örgütle mücadele etmesi beklenebilir mi?  Rakiplerini tasfiye etmek için şantaj, tehdit, baskı, kaset kumpası dâhil her yolu meşru görenlerin siyasi ahlakına güvenilir mi?  Dün ak dediğine bugün kara diyen, dün söylediğini bugün inkâr eden, adı “çarkçıya” çıkmış birine elbette güvenilmez, evlatlarımızın geleceği emanet edilmez.  Milletimiz, 14 Mayıs’ta Meclis çoğunluğunu 323 milletvekiliyle Cumhur İttifakı'na vererek aslında iradesini beyan etti.  Cumhurbaşkanlığında da %49,5 oy oranıyla 27 milyonu aşkın vatandaşımız şahsımıza teveccüh gösterdi.  İnşallah 28 Mayıs’ı aziz milletimizin irade ve desteğiyle, rekor bir oy alarak tamamlayacağız.","May 22, 2023 · 6:23 AM UTC",77484.0,10126.0
8618,https://twitter.com/RTErdogan/status/1660381699333836800#m,Biz şu güzel Gaziantep’i hiç ama hiç yalnız bırakmayacağız! 🇹🇷,"May 21, 2023 · 8:27 PM UTC",47430.0,2160.0
8619,https://twitter.com/RTErdogan/status/1660342944086519809#m,"Spor Toto Süper Lig’e yükselen Çaykur Rizespor’u, taraftarını ve tüm Rizespor camiasını tebrik ediyorum. Şehrimize hayırlı olsun.","May 21, 2023 · 5:53 PM UTC",28809.0,954.0
8620,https://twitter.com/RTErdogan/status/1660326812365324290#m,Gaziantep'teyiz.  https://nitter.mint.lgbt/i/broadcasts/1lPKqBegyQNGb,"May 21, 2023 · 4:48 PM UTC",38970.0,1287.0
8621,https://twitter.com/RTErdogan/status/1660310824907407360#m,"64 ülkeden 1.307 projenin sahibi 1.638 öğrencinin katıldığı Uluslararası Regeneron ISEF Bilim ve Mühendislik Yarışmasında; @Tubitak tarafından desteklenen 3 projemiz Büyük Ödül, 3 projemiz de Özel Ödül kazanarak bizleri gururlandırdı.                                                 Bu büyük başarılarından dolayı evlatlarımızı gönülden tebrik ediyor, her birini gözlerinden öpüyorum.","May 21, 2023 · 3:45 PM UTC",24757.0,868.0
8622,https://twitter.com/RTErdogan/status/1660303095824363520#m,"Defne Hastanesi’yle ilgili bir fotoğraf karesi üzerinden kem söz söyleyenlerin hepsini de mahcup ederek, aradan 2 ay bile geçmeden inşaatı bitirdik. Hastanemiz depremzede kardeşlerimize hayırlı, uğurlu olsun.","May 21, 2023 · 3:14 PM UTC",39369.0,1448.0
8623,https://twitter.com/RTErdogan/status/1660292535753777153#m,Defne Devlet Hastanesi'ni Ziyaret  https://nitter.mint.lgbt/i/broadcasts/1nAKErZNPVkGL,"May 21, 2023 · 2:32 PM UTC",35486.0,1066.0
8624,https://twitter.com/RTErdogan/status/1660271932514660354#m,Hatay'dayız.  https://nitter.mint.lgbt/i/broadcasts/1vAxRAqPVXPJl,"May 21, 2023 · 1:10 PM UTC",36265.0,1546.0
8625,https://twitter.com/RTErdogan/status/1660220134802309124#m,"Çerkes kardeşlerimizin 159 yıl önce yaşadığı büyük acıları halen yüreğimizde hissediyoruz. İnsanlık dışı yöntemlerle ana vatanları Kafkasya’dan sürgün edilmelerinin yıl dönümünde, hayatını kaybeden tüm kardeşlerimizi rahmetle yâd ediyorum.","May 21, 2023 · 9:45 AM UTC",30753.0,981.0
8626,https://twitter.com/RTErdogan/status/1660208930163765252#m,Gençlik Buluşması 📍 Adıyaman  https://nitter.mint.lgbt/i/broadcasts/1dRKZMLWpvdxB,"May 21, 2023 · 9:00 AM UTC",30479.0,1250.0
8627,https://twitter.com/RTErdogan/status/1660169390627729411#m,"Anadolu irfanının sembol isimlerinden merhum Neşet Ertaş’ın yürek tellerimizi titreten o güzel türküsünü siyasette kendimize rehber edindik.  “Dost elinden gel olmazsa varılmaz” dedik, “rızasız bahçenin gülü derilmez” dedik, “kalpten kalbe bir yol vardır görülmez” dedik.           Aziz milletimizle aramızda kurduğumuz “gönül köprülerinin” sarsılmasına asla izin vermedik.  Hayatımızın her safhasında milletimizle hep muhabbetin ve kardeşliğin diliyle konuştuk.  Ancak vatandaşa tepeden bakanlar bunu hiçbir zaman göremediler, anlayamadılar.  Siyasi tercihinden dolayı depremzedelerimizi linç edenler, bu sırra hiçbir zaman eremediler.  Başarısızlıklarının sebebini kendilerinde aramak yerine her defasında insanımızı suçladılar.  Bir ‘’yol kazası” olarak gördükleri çok partili demokrasiye geçtiğimiz 14 Mayıs 1950’den beri, maalesef bu kötü huylarından hiç vazgeçmediler.  Aynı kibirli tavrı bugün de inatla sürdürüyorlar.  Sandıkta tecelli eden iradeye saygı duymak yerine insanlarımıza “cahil” diyerek tahkir ve tahrik ediyorlar.  Hayatlarında bir kez olsun “biz nerede yanlış yaptık” sorusunu kendilerine sormuyorlar.  Milletin gönlünü kazanmak yerine nefret söylemlerine sarılarak, korku siyaseti izleyerek vatandaşın ve gençlerimizin oyunu alabileceklerini düşünüyorlar.  İnşallah 28 Mayıs’ta bu kibir abidelerine hep beraber “yeter” diyeceğiz.  85 milyon olarak sandığa, irademize ve geleceğimize sahip çıkacağız.","May 21, 2023 · 6:23 AM UTC",42031.0,2145.0
8628,https://twitter.com/RTErdogan/status/1660039192561197056#m,Biz Kahramanmaraş’ın Edelerini hiç yalnız bırakmadık. Onlar da bu yolda hep bizimle yürüdü…   Dönmem geri senin yolundan… 🇹🇷,"May 20, 2023 · 9:46 PM UTC",45319.0,2677.0
8629,https://twitter.com/RTEdijital/status/1660008834969092098#m,"Cumhurbaşkanımız @RTErdogan, yarın Hatay'da Defne Devlet Hastanesi'ni ziyaret edecek.  ⌛️ Yapımı 2 ayda tamamlandı 🎯 Tüm branşlarda hizmet verecek 🔢 300 yatağı, 80 yoğun bakım yatağı ve 12 ameliyathanesi bulunuyor","May 20, 2023 · 7:45 PM UTC",13730.0,517.0
8630,https://twitter.com/RTErdogan/status/1660015167696953346#m,CEV Şampiyonlar Ligi Şampiyonluğu’nu üst üste ikinci kez kazanan Vakıfbank ile şampiyonayı ikinci tamamlayan Eczacıbaşı Dynavit’i canıgönülden tebrik ediyorum. Her iki takımımıza da ülkemize yaşattıkları bu gurur için şükranlarımı sunuyorum. 🇹🇷,"May 20, 2023 · 8:10 PM UTC",19129.0,869.0
8631,https://twitter.com/RTErdogan/status/1659982517502464000#m,Gençlik Buluşması | 📍 Rami Kütüphanesi https://nitter.mint.lgbt/i/broadcasts/1RDGlaNVNXOJL,"May 20, 2023 · 6:00 PM UTC",37276.0,4894.0
8632,https://twitter.com/RTErdogan/status/1659956942465294337#m,Kahramanmaraş'tayız.  https://nitter.mint.lgbt/i/broadcasts/1vAxRAqZRVaJl,"May 20, 2023 · 4:19 PM UTC",38843.0,4460.0
8633,https://twitter.com/RTErdogan/status/1659937206096601090#m,"CHP Genel Başkanı ve arkadaşları, zihniyetlerinin 73 yıldır hiç değişmediğini 14 Mayıs seçimlerinden sonra bir kez daha ispatladılar.  Düne kadar önlerine gelene kalp yapmaktan parmakları neredeyse nasır bağlamıştı, bugün aynı elleriyle masa yumruklamaktan bileklerini kıracaklar.  Seçim öncesinde taktıkları demokrat maskesi 15 Mayıs sabahı düşünce altından tek parti CHP’sinin karanlık ve çirkin yüzü çıktı.  Helalleşme, kucaklaşma, barış ve özgürlük söylemleri, yerini sadece bir günde faşizmin en pespaye haline bıraktı.  “Yeni” diye millete pazarladıkları CHP’nin, vesayet ve darbe gölgesinde yürüyen CHP’den hiçbir farkı olmadığı anlaşıldı.  Milletimiz bu yüzü çok iyi tanır, geçmişteki acı tecrübelerinden çok iyi bilir.  CHP Genel Başkanı ne yaparsa yapsın, hangi kılığa bürünürse bürünsün, hangi maskeyi takarsa taksın bölücü örgütle, FETÖ’yle, tefecilerle, küresel lobilerle, LGBT’cilerle, emperyalistlerle beraber yol yürüdüğünü asla gizleyemez, gizleyemeyecektir.  Gazi’nin hatırasına hürmeten CHP’ye oy veren vatandaşlarımın da bu duruma rıza göstermeyeceğine inanıyorum.  28 Mayıs, bunun için de tarihî bir fırsattır.","May 20, 2023 · 3:00 PM UTC",58206.0,4091.0
8634,https://twitter.com/RTErdogan/status/1659922502695485440#m,Genç kardeşlerimle Rami Kütüphanemizde güzel bir buluşma gerçekleştirdik.   Sohbetimizi bu akşam saat 21.00’de sosyal medya hesaplarımızdan ve televizyon kanallarından izleyebilirsiniz.,"May 20, 2023 · 2:02 PM UTC",32187.0,1404.0
8635,https://twitter.com/RTErdogan/status/1659912800955781124#m,Adıyaman'dayız.  https://nitter.mint.lgbt/i/broadcasts/1lPKqBermAbGb,"May 20, 2023 · 1:23 PM UTC",38390.0,1459.0
8636,https://twitter.com/RTErdogan/status/1659880396585324544#m,"Türk müziğinin usta ismi Nuri Sesigüzel’e Allah’tan rahmet niyaz ediyor; kıymetli sanatçımızın ailesine, sevenlerine ve tüm sanat camiamıza başsağlığı dileklerimi iletiyorum. Mekânı cennet olsun.","May 20, 2023 · 11:15 AM UTC",26601.0,826.0
8637,https://twitter.com/RTErdogan/status/1659810587029716992#m,"Sevgili genç kardeşlerim,  Hazreti Mevlana “Testinin içinde ne varsa, dışına da o sızar” diyor.  Dipsiz karanlıklarda debelenenler umut veremez. Vizyonu, hayali, ideali, hedefi olmayanlar ufuk çizemez.                                                                                 Siyasi başarısızlıklarına sizleri de ortak etmek isteyenlerin yalanlarına, çizmeye çalıştıkları o karanlık tabloya lütfen aldırış etmeyin.  Biz her zaman sizin yanınızdayız.  21 yıldır iktidardayız.  Bu 21 yıl boyunca hiçbir genç kardeşimin hayat tarzına müdahale etmediğimiz gibi, kimsenin bir başkasının kılık kıyafetine, düşünce tarzına, beklentilerine, beğenilerine karışmasına da izin vermedik.  Ülkemize kazandırdığımız nice eserin, yatırımın, projenin yanı sıra fikirlerinizi rahatça ifade edebilmeniz, gençliğinizi özgürce ve doyasıya yaşayabilmeniz için de var gücümüzle çalıştık.  Bugün her türden sanat etkinliğinin rahatça düzenlenebildiği, uluslararası organizasyonlara ev sahipliği yapan, sporun, müziğin, bilimin, teknolojinin hiç olmadığı kadar hayatımızın içinde yer aldığı bir Türkiye’de yaşıyoruz.  Sayısı 208’e çıkan üniversitelerimizle, 96 teknopark, 316 tasarım merkezi, 1.249 AR-GE merkezimizle hedeflerimize doğru emin adımlarla yürüyoruz.  1 milyonu aşkın gencimizin yarıştığı TEKNOFEST ile potansiyelinizi sergileyebileceğiniz, dünya ile rekabet edebileceğiniz platformlara sahibiz. Millî Teknoloji Hamlemiz sayesinde teknolojiyi sadece tüketen değil; tasarlayan, geliştiren ve üreten bir ülke haline geliyoruz.  Tüm bunları sizin için yaptık; sizlerin desteği, gayreti, alın ve fikir teriyle başardık. 28 Mayıs’tan sonra inşallah Türkiye Yüzyılı’nın inşasına da sizlerle birlikte başlayacağız.","May 20, 2023 · 6:37 AM UTC",56834.0,5052.0
8638,https://twitter.com/RTEdijital/status/1659629544880390161#m,Cumhurbaşkanımız @RTErdogan:  “Seçim günü sonuçlar belli olana kadar sandıklara sıkı sıkıya sahip çıkmamız gerekiyor.”,"May 19, 2023 · 6:38 PM UTC",16495.0,995.0
8639,https://twitter.com/RTErdogan/status/1659635073883185165#m,"14 Mayıs seçimlerinin ardından yaşananları milletimiz de çok yakından gördü. Sadece depremzedelerimize yapılan saygısızlık bile karşımızdakilerin kabahat hanesini doldurmaya yeter.                                                                                                      6 Şubat depremlerinin ardından biz depremzede kardeşlerimiz için geceli gündüzlü çalışırken bunlar ne yaptılar?  Yürüttükleri irili ufaklı çalışmaları büyütüp reklam malzemesi haline getirmek dışında, dişe dokunur hiçbir şey yapmadılar.  Deprem yıkıntıları önünde turistik fotoğraflar çektirmek, milletin acısını umursamadan şov yapmak dışında bir soruna çare olmadılar.  Seçimden sonra da utanmadan, arlanmadan depremzede kardeşlerimize hakaretler yağdırdılar.  Bunların gerçek yüzü işte bu…  Milletimiz onlara tabi olursa, kendi deyimleriyle “tıpış tıpış gidip oyunu verirse” ne âlâ…  Yok, kendi özgür iradesiyle farklı bir karar verirse dünyayı insanımızın başına yıkar; etmedik hakaret, yapmadık densizlik bırakmazlar.  Faşizm bunların ruhuna sirayet etmiş…  Gerçi, bölücü örgütle, FETÖ’yle, tefecilerle, küresel medyayla, emperyalistlerle yol yürüyenlerden başka ne beklenebilir ki?  İnşallah 28 Mayıs’ta tüm bu utanç sahnelerine 85 milyon olarak hep birlikte bir son vereceğiz.","May 19, 2023 · 7:00 PM UTC",62793.0,4913.0
8640,https://twitter.com/RTErdogan/status/1659628096499138568#m,"Bu akşam İstanbul'da bir araya geldiğimiz hemşehri derneklerimizin her birini, temsil ettikleri şehirlerimizi, ilçelerimizi, köylerimizi ayrı ayrı selamlıyorum.  Sevgisi, coşkusu, desteği ve ahde vefası için tüm kardeşlerime şükranlarımı sunuyorum.","May 19, 2023 · 6:32 PM UTC",33884.0,1127.0
8641,https://twitter.com/RTErdogan/status/1659611039971917843#m,Hemşehri Dernekleri Buluşması | İstanbul https://nitter.mint.lgbt/i/broadcasts/1lPKqBovnYwGb,"May 19, 2023 · 5:24 PM UTC",32599.0,1435.0
8642,https://twitter.com/RTErdogan/status/1659529655978696704#m,İstanbul Modern’in Yeni Binasını Ziyaret  https://nitter.mint.lgbt/i/broadcasts/1MYxNgdwAVLKw,"May 19, 2023 · 12:01 PM UTC",27268.0,1314.0
8643,https://twitter.com/Akparti/status/1659269654546718729#m,#19Mayıs Atatürk’ü Anma Gençlik ve Spor Bayramımız Kutlu Olsun. 🇹🇷,"May 18, 2023 · 6:48 PM UTC",14774.0,663.0
8644,https://twitter.com/RTErdogan/status/1659462693407866883#m,"Bugün Millî Mücadelenin Başkomutanı, Cumhuriyetimizin banisi Gazi Mustafa Kemal Atatürk’ün Samsun’a çıkışının 104. yıl dönümünün sevincini ve coşkusunu yaşıyoruz.  19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramı’nızı en içten dileklerimle tebrik ediyorum.                          Gazi Mustafa Kemal Atatürk’ün Türk gençliğine armağan ettiği 19 Mayıs 1919 tarihi, ecdadın imkânsızlıklar içinde dahi büyük bir iman ve inançla direniş ruhunu yeniden canlandırmasının sembolüdür.  19 Mayıs, Türk Milletinin emperyalist güçlere karşı birlik ve beraberlik içinde zulme boyun eğmeyeceğini haykırarak tarihin gördüğü en büyük kahramanlık destanlarından birini yazmaya başladığı gündür.  Ecdadımızın istiklâli ve istikbali uğrunda sergilediği kahramanlıkları gelecek nesillere en canlı şekilde aktarmak başta gelen vazifemizdir.  Bu anlayışla, bir asır önceki ruhla ecdadımızdan teslim aldığımız kutlu emanetlere sahip çıkıyor, ülkemizin geleceğinin sembolü Türkiye Yüzyılı’nı inşa ediyoruz.    Mücadele azmimizi, büyük ve güçlü Türkiye’yi inşa etme heyecanımızı sürekli canlı tutmak için gençlerimizi tüm alanlarda destekliyor, onlara her türlü imkânı ve fırsatı veriyoruz.  Ülkemizin demokrasi ve kalkınma atılımlarını tasarlar ve uygularken en çok gençlerimize güveniyoruz.  Kendilerine sunduğumuz imkânları en iyi şekilde kullanarak bizlere büyük gururlar yaşatan gençlerimizle iftihar ediyoruz.  Ülkemiz kalkındıkça, geliştikçe, büyüdükçe hayallerini gerçekleştirebilmeleri için gençlerimize daha fazla destek vereceğiz.  Türkiye Yüzyılı vizyonumuzu emanet ettiğimiz gençlerimizin, son devletimiz Cumhuriyetimize güçlü bir şekilde sahip çıkmaları, geleceğimize güvenle bakmamızı sağlamaktadır.  Bu düşüncelerle 19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramı’nı tekrar tebrik ediyor, Gazi Mustafa Kemal Atatürk başta olmak üzere Kurtuluş Savaşımızın bütün kahramanlarını saygıyla anıyorum.","May 19, 2023 · 7:35 AM UTC",38841.0,2303.0
8645,https://twitter.com/RTErdogan/status/1659444602695307264#m,"Yurt dışında yaşayan sevgili vatandaşlarım,  Rekor bir katılımla sandıkları patlattığınız seçimlerin ilk turunu başarıyla tamamladık.  Tüm zorluklara rağmen vatandaşlık görevinizi en güzel şekilde yerine getirdiniz.                                                                   Şahsıma ve Cumhur İttifakı’na büyük bir teveccüh gösterdiniz.  Terör örgütü mensuplarının yıldırma, üzerinizde baskı kurma, iradenizi gasbetme girişimlerine boyun eğmediniz.  Türk demokrasisinin gücüne güç kattınız, millet olarak hepimizin göğsünü kabarttınız.  Her biriniz adınızı şimdiden siyaset tarihimize altın harflerle yazdırdınız.  Sergilediğiniz bu dik, demokratik ve dirayetli duruş için sizlere en kalbî şükranlarımı sunuyorum.  Şimdi önümüzde Cumhurbaşkanı seçiminin ikinci turu var.  Yurt dışında ve gümrük kapılarında oy verme işlemi yarın (20 Mayıs Cumartesi) başlıyor.  Sizlerden, bulunduğunuz ülkelerdeki seçim tarihlerini yakından takip ederek, demokratik hakkınızı muhakkak kullanmanızı rica ediyorum.  Milletimizin yurt dışındaki siz temsilcilerinden iradenize bir kez daha güçlü bir şekilde sahip çıkmanızı bekliyorum.  İnşallah bu imtihandan da alnımızın akıyla çıkacağımıza yürekten inanıyorum.","May 19, 2023 · 6:23 AM UTC",64749.0,3265.0
8646,https://twitter.com/RTErdogan/status/1659266379357224960#m,"Koalisyon masasında hesaplar biraz karışık, hava biraz dumanlı ama olsun; en azından bölücü örgütün desteğini sağlama aldılar.  Bunu örtmek için de CHP Genel Başkanı hemen çıkıp siyasette seviyeyi daha da düşürmeye, insanlarımızı kutuplaştırmaya başladı.               “Helalleşme” tiyatrosunun yerini bir günde faşizmin en ilkel, en nobran, en rezil hali aldı.  Daha düne kadar depremzedelerimize “bedava ev” vadediyorlardı, bugün aynı insanları utanmadan kapı dışarı ediyorlar.  Suçüstü yakalanınca da hemen işi başka taraflara çekip kendilerini kurtarmaya çalışıyorlar.  Halbuki hiçbir kılıf bu minareyi örtmeye yetmez.  Milletle inatlaşarak, millete hakaret ederek, milleti tehdit ederek siyaset yapılmaz.  Siyaset, ülkeye ve millete hizmet etmekle olur, eser kazandırmakla olur, gönül kazanmakla olur.  Biz bugüne kadar sadece Allah’ın rızasını, milletimizin desteğini, insanımızın hayır duasını gözettik.  İnşallah bundan sonra da aynı hassasiyetle, aynı samimiyetle yolumuza devam edeceğiz.","May 18, 2023 · 6:35 PM UTC",79356.0,6864.0
8647,https://twitter.com/RTErdogan/status/1659261044189962240#m,"Bizim esnafımızla, şoför kardeşlerimizle muhabbetimizi bilen bilir. Bu güzel buluşmamıza iştirak eden her bir kardeşime teşekkürler! 🇹🇷","May 18, 2023 · 6:13 PM UTC",30006.0,1428.0
8648,https://twitter.com/RTErdogan/status/1659252125459795968#m,"Biz bazıları gibi sözümüzü havaya söylemiyoruz, ne dersek onu yapıyoruz.    İnşallah önümüzdeki dönemde daha nice güzel haberle, müjdeyle esnafımızın yanında olmaya devam edeceğiz.","May 18, 2023 · 5:38 PM UTC",40932.0,3974.0
